id,idChampionship,name,generalName,idRound,round,idStadium,stadium_country,stadium,attendance,idTeamHome,teamHome,teamHomeSize,scoreTeamHome,penaltiesScoreTeamHome,idTeamAway,teamAway,teamAwaySize,scoreTeamAway,penaltiesScoreTeamAway,hasPenalties,gameDate,gameCanceled,createddate,source,resultado,resultadoPenalties,golsInter,golsAdversario
10366,AMISTOSO,Amistoso,Amistoso,,,357,BR,FARROUPILHA,,212,BRASIL DE FARROUPILHA,S,2,,1,Internacional,X,0,,,1992-06-28,0,2025-08-12,Perin,Derrota,,0,2
10367,AMISTOSO,Amistoso,Amistoso,,,524,BR,TUBARÃO,,561,TUBARÃO,S,0,,1,Internacional,X,1,,,1992-06-30,0,2025-08-12,Perin,Vitória,,1,0
10368,1992_RS,Gauchão 1992,Gauchão,,,238,BR,BAIXADA MELANCÓLICA,,262,INTERNACIONAL DE SANTA MARIA,S,0,,1,Internacional,X,1,,,1992-07-11,0,2025-08-12,Perin,Vitória,,1,0
10369,1992_CDB,Copa do Brasil 1992,Copa do Brasil,,,515,BR,SUMARÉ,,280,MUNIZ FREIRE,S,1,,1,Internacional,X,3,,,1992-07-14,0,2025-08-12,Perin,Vitória,,3,1
10370,1992_RS,Gauchão 1992,Gauchão,,,283,BR,CRISTO REI,,189,AIMORÉ,S,0,,1,Internacional,X,2,,,1992-07-26,0,2025-08-12,Perin,Vitória,,2,0
10371,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,262,INTERNACIONAL DE SANTA MARIA,S,1,,,1992-07-29,0,2025-08-12,Perin,Vitória,,2,1
10372,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,36,Santa Cruz,S,1,,,1992-08-02,0,2025-08-12,Perin,Vitória,,3,1
10373,1992_RS,Gauchão 1992,Gauchão,,,497,BR,SANTANA DO LIVRAMENTO,,253,GRÊMIO SANTANENSE,S,1,,1,Internacional,X,0,,,1992-08-05,0,2025-08-12,Perin,Derrota,,0,1
10374,1992_RS,Gauchão 1992,Gauchão,,,496,BR,SANTA ROSA,,119,Novo Hamburgo,S,1,,1,Internacional,X,0,,,1992-08-09,0,2025-08-12,Perin,Derrota,,0,1
10375,1992_CDB,Copa do Brasil 1992,Copa do Brasil,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,5,,280,MUNIZ FREIRE,S,0,,,1992-08-11,0,2025-08-12,Perin,Vitória,,5,0
10376,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,319,SÃO PAULO DE RIO GRANDE,S,0,,,1992-08-15,0,2025-08-12,Perin,Vitória,,2,0
10377,AMISTOSO,Amistoso,Amistoso,,,406,BR,JAPÃO,,478,PANASONIC GAMBA,S,2,,1,Internacional,X,5,,,1992-08-22,0,2025-08-12,Perin,Vitória,,5,2
10378,AMISTOSO,Amistoso,Amistoso,,,406,BR,JAPÃO,,577,YOMIURI,S,1,,1,Internacional,X,4,,,1992-08-26,0,2025-08-12,Perin,Vitória,,4,1
10379,AMISTOSO,Amistoso,Amistoso,,,406,BR,JAPÃO,,555,TOKYO,S,0,,1,Internacional,X,5,,,1992-08-27,0,2025-08-12,Perin,Vitória,,5,0
10380,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,4,,588,PELOTAS,S,0,,,1992-09-02,0,2025-08-12,Perin,Vitória,,4,0
10381,1992_RS,Gauchão 1992,Gauchão,,,247,BR,BENTO FREITAS,,213,BRASIL DE PELOTAS,S,2,,1,Internacional,X,0,,,1992-09-06,0,2025-08-12,Perin,Derrota,,0,2
10382,AMISTOSO,Amistoso,Amistoso,,,256,BR,BUTIA,,376,BUTIA,S,0,,1,Internacional,X,3,,,1992-09-07,0,2025-08-12,Perin,Vitória,,3,0
10383,1992_RS,Gauchão 1992,Gauchão,,,362,BR,FLORESTAL,,271,LAJEADENSE,S,0,,1,Internacional,X,0,,,1992-09-09,0,2025-08-12,Perin,Derrota,,0,0
10384,AMISTOSO,Amistoso,Amistoso,,,290,BR,DOIS IRMÃOS,,354,7 DE SETEMBRO DE DOIS IRMÃOS,S,0,,1,Internacional,X,0,,,1992-09-13,0,2025-08-12,Perin,Derrota,,0,0
10385,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,258,GUARANI DE VENÂNCIO AIRES,S,2,,,1992-09-16,0,2025-08-12,Perin,Empate,,2,2
10386,1992_RS,Gauchão 1992,Gauchão,,,378,BR,GETÚLIO VARGAS,,552,TAGUÁ,S,0,,1,Internacional,X,2,,,1992-09-20,0,2025-08-12,Perin,Vitória,,2,0
10387,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,580,CAXIAS,S,1,,,1992-09-27,0,2025-08-12,Perin,Vitória,,3,1
10388,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,256,GUARANI DE CRUZ ALTA,S,0,,,1992-09-30,0,2025-08-12,Perin,Vitória,,3,0
10389,1992_RS,Gauchão 1992,Gauchão,,,,,,,29,Juventude,M,0,,1,Internacional,X,2,,,1992-10-04,0,2025-08-12,Perin,Vitória,,2,0
10390,1992_CDB,Copa do Brasil 1992,Copa do Brasil,,,458,BR,PACAEMBU,,14,Corinthians,X,0,,1,Internacional,X,4,,,1992-10-09,0,2025-08-12,Perin,Vitória,,4,0
10391,1992_RS,Gauchão 1992,Gauchão,,,,,,,153,São Luiz,S,1,,1,Internacional,X,0,,,1992-10-12,0,2025-08-12,Perin,Derrota,,0,1
10392,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,295,PASSO FUNDO,S,0,,,1992-10-17,0,2025-08-12,Perin,Vitória,,2,0
10393,1992_CDB,Copa do Brasil 1992,Copa do Brasil,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,14,Corinthians,X,0,,,1992-10-20,0,2025-08-12,Perin,Empate,,0,0
10394,1992_RS,Gauchão 1992,Gauchão,,,136,BR,Estádio Olímpico Colosso da Lagoa,,352,YPIRANGA DE ERECHIM,S,0,,1,Internacional,X,2,,,1992-10-25,0,2025-08-12,Perin,Vitória,,2,0
10395,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,4,,247,GLÓRIA DE VACARIA,S,1,,,1992-10-30,0,2025-08-12,Perin,Vitória,,4,1
10396,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,4,,231,DINAMO DE SANTA ROSA,S,0,,,1992-11-08,0,2025-08-12,Perin,Vitória,,4,0
10397,1992_RS,Gauchão 1992,Gauchão,,,314,BR,Estádio da Montanha,,82,Esportivo,S,1,,1,Internacional,X,1,,,1992-11-14,0,2025-08-12,Perin,Derrota,,1,1
10398,1992_RS,Gauchão 1992,Gauchão,,,55,BR,Estádio Francisco Stédile,,580,CAXIAS,S,1,,1,Internacional,X,1,,,1992-11-22,0,2025-08-12,Perin,Derrota,,1,1
10399,1992_CDB,Copa do Brasil 1992,Copa do Brasil,,,444,BR,MORUMBI,,4,Palmeiras,X,0,,1,Internacional,X,2,,,1992-11-27,0,2025-08-12,Perin,Vitória,,2,0
10400,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,247,GLÓRIA DE VACARIA,S,1,,,1992-11-29,0,2025-08-12,Perin,Vitória,,2,1
10401,1992_RS,Gauchão 1992,Gauchão,,,314,BR,Estádio da Montanha,,82,Esportivo,S,0,,1,Internacional,X,0,,,1992-12-01,0,2025-08-12,Perin,Derrota,,0,0
10402,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,82,Esportivo,S,1,,,1992-12-04,0,2025-08-12,Perin,Empate,,1,1
10403,1992_RS,Gauchão 1992,Gauchão,,,220,BR,ALTO DA GLÓRIA,,247,GLÓRIA DE VACARIA,S,1,,1,Internacional,X,1,,,1992-12-06,0,2025-08-12,Perin,Derrota,,1,1
10404,1992_CDB,Copa do Brasil 1992,Copa do Brasil,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,4,Palmeiras,X,1,,,1992-12-08,0,2025-08-12,Perin,Vitória,,2,1
10405,1992_CDB,Copa do Brasil 1992,Copa do Brasil,,,424,BR,LARANJEIRAS,,9,Fluminense,M,2,,1,Internacional,X,1,,,1992-12-10,0,2025-08-12,Perin,Derrota,,1,2
10406,1992_CDB,Copa do Brasil 1992,Copa do Brasil,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,9,Fluminense,M,0,,,1992-12-13,0,2025-08-12,Perin,Vitória,,1,0
10407,1992_RS,Gauchão 1992,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,580,CAXIAS,S,1,,,1992-12-17,0,2025-08-12,Perin,Vitória,,3,1
10408,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,258,GUARANI DE VENÂNCIO AIRES,S,2,,,1993-02-01,0,2025-08-12,Perin,Empate,,2,2
10409,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,258,GUARANI DE VENÂNCIO AIRES,S,0,,,1993-02-04,0,2025-08-12,Perin,Vitória,,1,0
10410,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,262,INTERNACIONAL DE SANTA MARIA,S,1,,,1993-02-07,0,2025-08-12,Perin,Vitória,,3,1
10411,1993_LA,Libertadores 1993,Libertadores,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,5,Flamengo,X,0,,,1993-02-10,0,2025-08-12,Perin,Empate,,0,0
10412,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,212,BRASIL DE FARROUPILHA,S,1,,,1993-02-14,0,2025-08-12,Perin,Vitória,,2,1
10413,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,271,LAJEADENSE,S,1,,,1993-02-18,0,2025-08-12,Perin,Empate,,1,1
10414,AMISTOSO,Amistoso,Amistoso,,,238,BR,BAIXADA MELANCÓLICA,,262,INTERNACIONAL DE SANTA MARIA,S,0,,1,Internacional,X,2,,,1993-02-19,0,2025-08-12,Perin,Vitória,,2,0
10415,AMISTOSO,Amistoso,Amistoso,,,435,BR,MARISCÃO,,527,SELEÇÃO DE CAPÃO DA CANOA,S,1,,1,Internacional,X,4,,,1993-02-27,0,2025-08-12,Perin,Vitória,,4,1
10416,1993_LA,Libertadores 1993,Libertadores,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,191,AMERICA DE CALI,S,1,,,1993-03-05,0,2025-08-12,Perin,Empate,,1,1
10417,1993_LA,Libertadores 1993,Libertadores,,,75,BR,Estádio Jornalista Mário Filho,,5,Flamengo,X,3,,1,Internacional,X,1,,,1993-03-10,0,2025-08-12,Perin,Derrota,,1,3
10418,AMISTOSO,Amistoso,Amistoso,,,519,BR,TAQUARI,,600,TAQUARI,S,0,,1,Internacional,X,4,,,1993-03-13,0,2025-08-12,Perin,Vitória,,4,0
10419,1993_LA,Libertadores 1993,Libertadores,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,282,NACIONAL DE MEDELLIN,S,1,,,1993-03-16,0,2025-08-12,Perin,Derrota,,0,1
10420,1993_LA,Libertadores 1993,Libertadores,,,276,BR,COLOMBIA,,191,AMERICA DE CALI,S,4,,1,Internacional,X,2,,,1993-03-23,0,2025-08-12,Perin,Derrota,,2,4
10421,1993_LA,Libertadores 1993,Libertadores,,,276,BR,COLOMBIA,,282,NACIONAL DE MEDELLIN,S,0,,1,Internacional,X,0,,,1993-03-26,0,2025-08-12,Perin,Derrota,,0,0
10422,AMISTOSO,Amistoso,Amistoso,,,501,BR,SÃO GABRIEL,,317,SÃO GABRIEL,S,2,,1,Internacional,X,0,,,1993-03-28,0,2025-08-12,Perin,Derrota,,0,2
10423,1993_CDB,Copa do Brasil 1993,Copa do Brasil,,,489,BR,RONDONIA,,268,JIPARANÁ,S,0,,1,Internacional,X,6,,,1993-04-02,0,2025-08-12,Perin,Vitória,,6,0
10424,1993_CDB,Copa do Brasil 1993,Copa do Brasil,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,9,,268,JIPARANÁ,S,1,,,1993-04-06,0,2025-08-12,Perin,Vitória,,9,1
10425,AMISTOSO,Amistoso,Amistoso,,,535,BR,VERANÓPOLIS,,347,VERANÓPOLIS,S,0,,1,Internacional,X,2,,,1993-04-10,0,2025-08-12,Perin,Vitória,,2,0
10426,1993_CDB,Copa do Brasil 1993,Copa do Brasil,,,318,BR,ESTÁDIO DO CAFÉ,,586,LONDRINA,S,1,,1,Internacional,X,1,,,1993-04-16,0,2025-08-12,Perin,Derrota,,1,1
10427,1993_CDB,Copa do Brasil 1993,Copa do Brasil,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,586,LONDRINA,S,1,,,1993-04-23,0,2025-08-12,Perin,Derrota,,0,1
10428,AMISTOSO,Amistoso,Amistoso,,,442,BR,MONTENEGRO,,507,SELEÇÃO AMADORA DE MONTENEGRO,S,1,,1,Internacional,X,9,,,1993-04-25,0,2025-08-12,Perin,Vitória,,9,1
10429,AMISTOSO,Amistoso,Amistoso,,,392,BR,IGREJINHA,,434,IGREJINHA,S,0,,1,Internacional,X,3,,,1993-05-07,0,2025-08-12,Perin,Vitória,,3,0
10430,AMISTOSO,Amistoso,Amistoso,,,468,BR,PASSO DA AREIA,,592,SÃO JOSÉ,S,0,,1,Internacional,X,4,,,1993-05-11,0,2025-08-12,Perin,Vitória,,4,0
10431,1993_RS,Gauchão 1993,Gauchão,,,,,,,36,Santa Cruz,S,0,,1,Internacional,X,3,,,1993-05-16,0,2025-08-12,Perin,Vitória,,3,0
10432,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,247,GLÓRIA DE VACARIA,S,0,,,1993-05-19,0,2025-08-12,Perin,Vitória,,2,0
10433,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,8,,253,GRÊMIO SANTANENSE,S,1,,,1993-05-23,0,2025-08-12,Perin,Vitória,,8,1
10434,1993_RS,Gauchão 1993,Gauchão,,,497,BR,SANTANA DO LIVRAMENTO,,253,GRÊMIO SANTANENSE,S,0,,1,Internacional,X,1,,,1993-05-30,0,2025-08-12,Perin,Vitória,,1,0
10435,1993_RS,Gauchão 1993,Gauchão,,,220,BR,ALTO DA GLÓRIA,,247,GLÓRIA DE VACARIA,S,3,,1,Internacional,X,1,,,1993-06-02,0,2025-08-12,Perin,Derrota,,1,3
10436,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,36,Santa Cruz,S,0,,,1993-06-06,0,2025-08-12,Perin,Vitória,,2,0
10437,AMISTOSO,Amistoso,Amistoso,,,283,BR,CRISTO REI,,189,AIMORÉ,S,1,,1,Internacional,X,1,,,1993-06-08,0,2025-08-12,Perin,Derrota,,1,1
10438,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,29,Juventude,M,0,,,1993-06-13,0,2025-08-12,Perin,Vitória,,3,0
10439,1993_RS,Gauchão 1993,Gauchão,,,250,BR,BOCA DO LOBO,,588,PELOTAS,S,1,,1,Internacional,X,1,,,1993-06-16,0,2025-08-12,Perin,Derrota,,1,1
10440,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,256,GUARANI DE CRUZ ALTA,S,1,,,1993-06-20,0,2025-08-12,Perin,Empate,,1,1
10441,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,271,LAJEADENSE,S,0,,,1993-06-22,0,2025-08-12,Perin,Vitória,,1,0
10442,1993_RS,Gauchão 1993,Gauchão,,,238,BR,BAIXADA MELANCÓLICA,,262,INTERNACIONAL DE SANTA MARIA,S,0,,1,Internacional,X,0,,,1993-06-29,0,2025-08-12,Perin,Derrota,,0,0
10443,1993_RS,Gauchão 1993,Gauchão,,,497,BR,SANTANA DO LIVRAMENTO,,253,GRÊMIO SANTANENSE,S,2,,1,Internacional,X,2,,,1993-07-01,0,2025-08-12,Perin,Derrota,,2,2
10444,1993_RS,Gauchão 1993,Gauchão,,,,,,,29,Juventude,M,0,,1,Internacional,X,0,,,1993-07-04,0,2025-08-12,Perin,Derrota,,0,0
10445,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,588,PELOTAS,S,1,,,1993-07-06,0,2025-08-12,Perin,Vitória,,3,1
10446,1993_RS,Gauchão 1993,Gauchão,,,516,BR,TABA ÍNDIA,,256,GUARANI DE CRUZ ALTA,S,0,,1,Internacional,X,1,,,1993-07-08,0,2025-08-12,Perin,Vitória,,1,0
10447,1993_RS,Gauchão 1993,Gauchão,,,362,BR,FLORESTAL,,271,LAJEADENSE,S,2,,1,Internacional,X,1,,,1993-07-11,0,2025-08-12,Perin,Derrota,,1,2
10448,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,262,INTERNACIONAL DE SANTA MARIA,S,0,,,1993-07-14,0,2025-08-12,Perin,Vitória,,3,0
10449,1993_RS,Gauchão 1993,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,253,GRÊMIO SANTANENSE,S,1,,,1993-07-21,0,2025-08-12,Perin,Vitória,,3,1
10450,INDEFINIDO,Indefinido,Indefinido,,,404,BR,IVOTI,,153,São Luiz,S,1,,1,Internacional,X,0,,,1993-08-22,0,2025-08-12,Perin,Derrota,,0,1
10451,INDEFINIDO,Indefinido,Indefinido,,,353,BR,ESTÂNCIA VELHA,,588,PELOTAS,S,4,,1,Internacional,X,1,,,1993-09-04,0,2025-08-12,Perin,Derrota,,1,4
10452,1993_BR,Brasileirão 1993,Brasileirão,,,444,BR,MORUMBI,,11,São Paulo,X,3,,1,Internacional,X,2,,,1993-09-06,0,2025-08-12,Perin,Derrota,,2,3
10453,INDEFINIDO,Indefinido,Indefinido,,,496,BR,SANTA ROSA,,119,Novo Hamburgo,S,1,,1,Internacional,X,1,,,1993-09-07,0,2025-08-12,Perin,Derrota,,1,1
10454,1993_BR,Brasileirão 1993,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,211,BOTAFOGO DO RIO,S,0,,,1993-09-11,0,2025-08-12,Perin,Vitória,,1,0
10455,INDEFINIDO,Indefinido,Indefinido,,,,,,,36,Santa Cruz,S,1,,1,Internacional,X,1,,,1993-09-12,0,2025-08-12,Perin,Derrota,,1,1
10456,INDEFINIDO,Indefinido,Indefinido,,,509,BR,SAPIRANGA,,258,GUARANI DE VENÂNCIO AIRES,S,0,,1,Internacional,X,1,,,1993-09-18,0,2025-08-12,Perin,Vitória,,1,0
10457,1993_BR,Brasileirão 1993,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,3,RB Bragantino,M,1,,,1993-09-20,0,2025-08-12,Perin,Empate,,1,1
10458,INDEFINIDO,Indefinido,Indefinido,,,357,BR,FARROUPILHA,,597,FARROUPILHA,S,0,,1,Internacional,X,0,,,1993-09-25,0,2025-08-12,Perin,Derrota,,0,0
10459,1993_BR,Brasileirão 1993,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,15,EC Bahia,M,0,,,1993-09-26,0,2025-08-12,Perin,Vitória,,1,0
10460,1993_BR,Brasileirão 1993,Brasileirão,,,75,BR,Estádio Jornalista Mário Filho,,5,Flamengo,X,3,,1,Internacional,X,0,,,1993-09-29,0,2025-08-12,Perin,Derrota,,0,3
10461,INDEFINIDO,Indefinido,Indefinido,,,374,BR,GARIBALDI,,257,GUARANI DE GARIBALDI,S,3,,1,Internacional,X,1,,,1993-09-29,0,2025-08-12,Perin,Derrota,,1,3
10462,INDEFINIDO,Indefinido,Indefinido,,,508,BR,SÃO SEBASTIÃO DO CAÍ,,271,LAJEADENSE,S,1,,1,Internacional,X,0,,,1993-10-02,0,2025-08-12,Perin,Derrota,,0,1
10463,1993_BR,Brasileirão 1993,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,13,Cruzeiro,X,0,,,1993-10-03,0,2025-08-12,Perin,Vitória,,3,0
10464,1993_BR,Brasileirão 1993,Brasileirão,,,458,BR,PACAEMBU,,14,Corinthians,X,2,,1,Internacional,X,0,,,1993-10-09,0,2025-08-12,Perin,Derrota,,0,2
10465,INDEFINIDO,Indefinido,Indefinido,,,,,,,153,São Luiz,S,0,,1,Internacional,X,0,,,1993-10-10,0,2025-08-12,Perin,Derrota,,0,0
10466,1993_BR,Brasileirão 1993,Brasileirão,,,252,BR,BRAGANÇA,,3,RB Bragantino,M,3,,1,Internacional,X,3,,,1993-10-12,0,2025-08-12,Perin,Derrota,,3,3
10467,1993_BR,Brasileirão 1993,Brasileirão,,,241,BR,BATISTÃO,,15,EC Bahia,M,0,,1,Internacional,X,1,,,1993-10-17,0,2025-08-12,Perin,Vitória,,1,0
10468,INDEFINIDO,Indefinido,Indefinido,,,,,,,213,BRASIL DE PELOTAS,S,1,,1,Internacional,X,1,,,1993-10-17,0,2025-08-12,Perin,Derrota,,1,1
10469,INDEFINIDO,Indefinido,Indefinido,,,250,BR,BOCA DO LOBO,,588,PELOTAS,S,1,,1,Internacional,X,0,,,1993-10-19,0,2025-08-12,Perin,Derrota,,0,1
10470,1993_BR,Brasileirão 1993,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,14,Corinthians,X,1,,,1993-10-25,0,2025-08-12,Perin,Empate,,1,1
10471,INDEFINIDO,Indefinido,Indefinido,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,36,Santa Cruz,S,1,,,1993-10-27,0,2025-08-12,Perin,Vitória,,3,1
10472,1993_BR,Brasileirão 1993,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,5,Flamengo,X,0,,,1993-10-30,0,2025-08-12,Perin,Vitória,,2,0
10473,INDEFINIDO,Indefinido,Indefinido,,,531,BR,VENÂNCIO AIRES,,258,GUARANI DE VENÂNCIO AIRES,S,1,,1,Internacional,X,0,,,1993-10-31,0,2025-08-12,Perin,Derrota,,0,1
10474,INDEFINIDO,Indefinido,Indefinido,,,268,BR,CARLOS BARBOSA,,212,BRASIL DE FARROUPILHA,S,2,,1,Internacional,X,1,,,1993-11-02,0,2025-08-12,Perin,Derrota,,1,2
10475,1993_BR,Brasileirão 1993,Brasileirão,,,259,BR,CAIO MARTINS,,211,BOTAFOGO DO RIO,S,2,,1,Internacional,X,0,,,1993-11-03,0,2025-08-12,Perin,Derrota,,0,2
10476,AMISTOSO,Amistoso,Amistoso,,,409,BR,JOAQUIM VIDAL,,503,SÃO JOSÉ DE CACHOEIRA,S,1,,1,Internacional,X,2,,,1993-11-07,0,2025-08-12,Perin,Vitória,,2,1
10477,INDEFINIDO,Indefinido,Indefinido,,,268,BR,CARLOS BARBOSA,,257,GUARANI DE GARIBALDI,S,2,,1,Internacional,X,0,,,1993-11-10,0,2025-08-12,Perin,Derrota,,0,2
10478,1993_BR,Brasileirão 1993,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,11,São Paulo,X,1,,,1993-11-12,0,2025-08-12,Perin,Empate,,1,1
10479,INDEFINIDO,Indefinido,Indefinido,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,271,LAJEADENSE,S,2,,,1993-11-12,0,2025-08-12,Perin,Derrota,,1,2
10480,1993_BR,Brasileirão 1993,Brasileirão,,,440,BR,MINEIRÃO,,13,Cruzeiro,X,4,,1,Internacional,X,1,,,1993-11-14,0,2025-08-12,Perin,Derrota,,1,4
10481,AMISTOSO,Amistoso,Amistoso,,,283,BR,CRISTO REI,,189,AIMORÉ,S,0,,1,Internacional,X,1,,,1994-02-03,0,2025-08-12,Perin,Vitória,,1,0
10482,AMISTOSO,Amistoso,Amistoso,,,522,BR,TRAMANDAÍ,,370,BEIRA MAR,S,1,,1,Internacional,X,2,,,1994-02-05,0,2025-08-12,Perin,Vitória,,2,1
